open_time,open,high,low,close,volume,close_time,quote_volume,trades
2026-05-04T07:00:00+00:00,79877.91,79946.33,79672.0,79696.75,419.83178,2026-05-04T07:59:59.999000+00:00,33510680.9507263,80159
2026-05-04T08:00:00+00:00,79696.75,79800.0,79602.32,79708.3,435.36516,2026-05-04T08:59:59.999000+00:00,34704544.9090666,76411
2026-05-04T09:00:00+00:00,79708.3,79930.0,79647.87,79838.48,473.40316,2026-05-04T09:59:59.999000+00:00,37777177.3504062,61177
2026-05-04T10:00:00+00:00,79838.49,79880.0,78202.0,78940.26,4380.72428,2026-05-04T10:59:59.999000+00:00,344798749.4740965,410423
2026-05-04T11:00:00+00:00,78940.27,79124.83,78708.87,78793.67,699.54546,2026-05-04T11:59:59.999000+00:00,55214897.1188262,107580
2026-05-04T12:00:00+00:00,78793.67,79020.0,78718.55,78857.18,426.01688,2026-05-04T12:59:59.999000+00:00,33611587.0853386,92728
2026-05-04T13:00:00+00:00,78857.18,79124.83,78581.74,78790.0,725.07004,2026-05-04T13:59:59.999000+00:00,57190378.3070052,164745
2026-05-04T14:00:00+00:00,78790.01,80545.17,78500.0,80216.16,2308.42012,2026-05-04T14:59:59.999000+00:00,183972559.4643512,315262
2026-05-04T15:00:00+00:00,80216.15,80367.93,79320.28,80028.85,2458.63305,2026-05-04T15:59:59.999000+00:00,196312434.6473797,353923
2026-05-04T16:00:00+00:00,80028.85,80395.68,79619.33,80025.03,1492.78417,2026-05-04T16:59:59.999000+00:00,119556511.3056763,266595
